id,sectionId,rowNumber,seatNumber,status,version
SEAT000499,ST001_S01,10,49,AVAILABLE,0
SEAT000500,ST001_S01,10,50,AVAILABLE,0
SEAT000501,ST001_S02,1,1,AVAILABLE,0
SEAT000502,ST001_S02,1,2,AVAILABLE,0
SEAT000503,ST001_S02,1,3,AVAILABLE,0
SEAT000504,ST001_S02,1,4,AVAILABLE,0
SEAT000505,ST001_S02,1,5,AVAILABLE,0
SEAT000506,ST001_S02,1,6,AVAILABLE,0
SEAT000507,ST001_S02,1,7,AVAILABLE,0
SEAT000508,ST001_S02,1,8,AVAILABLE,0
SEAT000509,ST001_S02,1,9,AVAILABLE,0
SEAT000510,ST001_S02,1,10,AVAILABLE,0
SEAT000511,ST001_S02,1,11,AVAILABLE,0
SEAT000512,ST001_S02,1,12,AVAILABLE,0
SEAT000513,ST001_S02,1,13,AVAILABLE,0
SEAT000514,ST001_S02,1,14,AVAILABLE,0
SEAT000515,ST001_S02,1,15,AVAILABLE,0
SEAT000516,ST001_S02,1,16,AVAILABLE,0
SEAT000517,ST001_S02,1,17,AVAILABLE,0
SEAT000518,ST001_S02,1,18,AVAILABLE,0
SEAT000519,ST001_S02,1,19,AVAILABLE,0
SEAT000520,ST001_S02,1,20,AVAILABLE,0
SEAT000521,ST001_S02,1,21,AVAILABLE,0
SEAT000522,ST001_S02,1,22,AVAILABLE,0
SEAT000523,ST001_S02,1,23,AVAILABLE,0
SEAT000524,ST001_S02,1,24,AVAILABLE,0
SEAT000525,ST001_S02,1,25,AVAILABLE,0
SEAT000526,ST001_S02,1,26,AVAILABLE,0
SEAT000527,ST001_S02,1,27,AVAILABLE,0
SEAT000528,ST001_S02,1,28,AVAILABLE,0
SEAT000529,ST001_S02,1,29,AVAILABLE,0
SEAT000530,ST001_S02,1,30,AVAILABLE,0
SEAT000531,ST001_S02,1,31,AVAILABLE,0
SEAT000532,ST001_S02,1,32,AVAILABLE,0
SEAT000533,ST001_S02,1,33,AVAILABLE,0
SEAT000534,ST001_S02,1,34,AVAILABLE,0
SEAT000535,ST001_S02,1,35,AVAILABLE,0
SEAT000536,ST001_S02,1,36,AVAILABLE,0
SEAT000537,ST001_S02,1,37,AVAILABLE,0
SEAT000538,ST001_S02,1,38,AVAILABLE,0
SEAT000539,ST001_S02,1,39,AVAILABLE,0
SEAT000540,ST001_S02,1,40,AVAILABLE,0
SEAT000541,ST001_S02,1,41,AVAILABLE,0
SEAT000542,ST001_S02,1,42,AVAILABLE,0
SEAT000543,ST001_S02,1,43,AVAILABLE,0
SEAT000544,ST001_S02,1,44,AVAILABLE,0
SEAT000545,ST001_S02,1,45,AVAILABLE,0
SEAT000546,ST001_S02,1,46,AVAILABLE,0
SEAT000547,ST001_S02,1,47,AVAILABLE,0
SEAT000548,ST001_S02,1,48,AVAILABLE,0
SEAT000549,ST001_S02,1,49,AVAILABLE,0
SEAT000550,ST001_S02,1,50,AVAILABLE,0
SEAT000551,ST001_S02,2,1,AVAILABLE,0
SEAT000552,ST001_S02,2,2,AVAILABLE,0
SEAT000553,ST001_S02,2,3,AVAILABLE,0
SEAT000554,ST001_S02,2,4,AVAILABLE,0
SEAT000555,ST001_S02,2,5,AVAILABLE,0
SEAT000556,ST001_S02,2,6,AVAILABLE,0
SEAT000557,ST001_S02,2,7,AVAILABLE,0
SEAT000558,ST001_S02,2,8,AVAILABLE,0
SEAT000559,ST001_S02,2,9,AVAILABLE,0
SEAT000560,ST001_S02,2,10,AVAILABLE,0
SEAT000561,ST001_S02,2,11,AVAILABLE,0
SEAT000562,ST001_S02,2,12,AVAILABLE,0
SEAT000563,ST001_S02,2,13,AVAILABLE,0
SEAT000564,ST001_S02,2,14,AVAILABLE,0
SEAT000565,ST001_S02,2,15,AVAILABLE,0
SEAT000566,ST001_S02,2,16,AVAILABLE,0
SEAT000567,ST001_S02,2,17,AVAILABLE,0
SEAT000568,ST001_S02,2,18,AVAILABLE,0
SEAT000569,ST001_S02,2,19,AVAILABLE,0
SEAT000570,ST001_S02,2,20,AVAILABLE,0
SEAT000571,ST001_S02,2,21,AVAILABLE,0
SEAT000572,ST001_S02,2,22,AVAILABLE,0
SEAT000573,ST001_S02,2,23,AVAILABLE,0
SEAT000574,ST001_S02,2,24,AVAILABLE,0
SEAT000575,ST001_S02,2,25,AVAILABLE,0
SEAT000576,ST001_S02,2,26,AVAILABLE,0
SEAT000577,ST001_S02,2,27,AVAILABLE,0
SEAT000578,ST001_S02,2,28,AVAILABLE,0
SEAT000579,ST001_S02,2,29,AVAILABLE,0
SEAT000580,ST001_S02,2,30,AVAILABLE,0
SEAT000581,ST001_S02,2,31,AVAILABLE,0
SEAT000582,ST001_S02,2,32,AVAILABLE,0
SEAT000583,ST001_S02,2,33,AVAILABLE,0
SEAT000584,ST001_S02,2,34,AVAILABLE,0
SEAT000585,ST001_S02,2,35,AVAILABLE,0
SEAT000586,ST001_S02,2,36,AVAILABLE,0
SEAT000587,ST001_S02,2,37,AVAILABLE,0
SEAT000588,ST001_S02,2,38,AVAILABLE,0
SEAT000589,ST001_S02,2,39,AVAILABLE,0
SEAT000590,ST001_S02,2,40,AVAILABLE,0
SEAT000591,ST001_S02,2,41,AVAILABLE,0
SEAT000592,ST001_S02,2,42,AVAILABLE,0
SEAT000593,ST001_S02,2,43,AVAILABLE,0
SEAT000594,ST001_S02,2,44,AVAILABLE,0
SEAT000595,ST001_S02,2,45,AVAILABLE,0
SEAT000596,ST001_S02,2,46,AVAILABLE,0
SEAT000597,ST001_S02,2,47,AVAILABLE,0
SEAT000598,ST001_S02,2,48,AVAILABLE,0
SEAT000599,ST001_S02,2,49,AVAILABLE,0
SEAT000600,ST001_S02,2,50,AVAILABLE,0
SEAT000601,ST001_S02,3,1,AVAILABLE,0
SEAT000602,ST001_S02,3,2,AVAILABLE,0
SEAT000603,ST001_S02,3,3,AVAILABLE,0
SEAT000604,ST001_S02,3,4,AVAILABLE,0
SEAT000605,ST001_S02,3,5,AVAILABLE,0
SEAT000606,ST001_S02,3,6,AVAILABLE,0
SEAT000607,ST001_S02,3,7,AVAILABLE,0
SEAT000608,ST001_S02,3,8,AVAILABLE,0
SEAT000609,ST001_S02,3,9,AVAILABLE,0
SEAT000610,ST001_S02,3,10,AVAILABLE,0
SEAT000611,ST001_S02,3,11,AVAILABLE,0
SEAT000612,ST001_S02,3,12,AVAILABLE,0
SEAT000613,ST001_S02,3,13,AVAILABLE,0
SEAT000614,ST001_S02,3,14,AVAILABLE,0
SEAT000615,ST001_S02,3,15,AVAILABLE,0
SEAT000616,ST001_S02,3,16,AVAILABLE,0
SEAT000617,ST001_S02,3,17,AVAILABLE,0
SEAT000618,ST001_S02,3,18,AVAILABLE,0
SEAT000619,ST001_S02,3,19,AVAILABLE,0
SEAT000620,ST001_S02,3,20,AVAILABLE,0
SEAT000621,ST001_S02,3,21,AVAILABLE,0
SEAT000622,ST001_S02,3,22,AVAILABLE,0
SEAT000623,ST001_S02,3,23,AVAILABLE,0
SEAT000624,ST001_S02,3,24,AVAILABLE,0
SEAT000625,ST001_S02,3,25,AVAILABLE,0
SEAT000626,ST001_S02,3,26,AVAILABLE,0
SEAT000627,ST001_S02,3,27,AVAILABLE,0
SEAT000628,ST001_S02,3,28,AVAILABLE,0
SEAT000629,ST001_S02,3,29,AVAILABLE,0
SEAT000630,ST001_S02,3,30,AVAILABLE,0
SEAT000631,ST001_S02,3,31,AVAILABLE,0
SEAT000632,ST001_S02,3,32,AVAILABLE,0
SEAT000633,ST001_S02,3,33,AVAILABLE,0
SEAT000634,ST001_S02,3,34,AVAILABLE,0
SEAT000635,ST001_S02,3,35,AVAILABLE,0
SEAT000636,ST001_S02,3,36,AVAILABLE,0
SEAT000637,ST001_S02,3,37,AVAILABLE,0
SEAT000638,ST001_S02,3,38,AVAILABLE,0
SEAT000639,ST001_S02,3,39,AVAILABLE,0
SEAT000640,ST001_S02,3,40,AVAILABLE,0
SEAT000641,ST001_S02,3,41,AVAILABLE,0
SEAT000642,ST001_S02,3,42,AVAILABLE,0
SEAT000643,ST001_S02,3,43,AVAILABLE,0
SEAT000644,ST001_S02,3,44,AVAILABLE,0
SEAT000645,ST001_S02,3,45,AVAILABLE,0
SEAT000646,ST001_S02,3,46,AVAILABLE,0
SEAT000647,ST001_S02,3,47,AVAILABLE,0
SEAT000648,ST001_S02,3,48,AVAILABLE,0
SEAT000649,ST001_S02,3,49,AVAILABLE,0
SEAT000650,ST001_S02,3,50,AVAILABLE,0
SEAT000651,ST001_S02,4,1,AVAILABLE,0
SEAT000652,ST001_S02,4,2,AVAILABLE,0
SEAT000653,ST001_S02,4,3,AVAILABLE,0
SEAT000654,ST001_S02,4,4,AVAILABLE,0
SEAT000655,ST001_S02,4,5,AVAILABLE,0
SEAT000656,ST001_S02,4,6,AVAILABLE,0
SEAT000657,ST001_S02,4,7,AVAILABLE,0
SEAT000658,ST001_S02,4,8,AVAILABLE,0
SEAT000659,ST001_S02,4,9,AVAILABLE,0
SEAT000660,ST001_S02,4,10,AVAILABLE,0
SEAT000661,ST001_S02,4,11,AVAILABLE,0
SEAT000662,ST001_S02,4,12,AVAILABLE,0
SEAT000663,ST001_S02,4,13,AVAILABLE,0
SEAT000664,ST001_S02,4,14,AVAILABLE,0
SEAT000665,ST001_S02,4,15,AVAILABLE,0
SEAT000666,ST001_S02,4,16,AVAILABLE,0
SEAT000667,ST001_S02,4,17,AVAILABLE,0
SEAT000668,ST001_S02,4,18,AVAILABLE,0
SEAT000669,ST001_S02,4,19,AVAILABLE,0
SEAT000670,ST001_S02,4,20,AVAILABLE,0
SEAT000671,ST001_S02,4,21,AVAILABLE,0
SEAT000672,ST001_S02,4,22,AVAILABLE,0
SEAT000673,ST001_S02,4,23,AVAILABLE,0
SEAT000674,ST001_S02,4,24,AVAILABLE,0
SEAT000675,ST001_S02,4,25,AVAILABLE,0
SEAT000676,ST001_S02,4,26,AVAILABLE,0
SEAT000677,ST001_S02,4,27,AVAILABLE,0
SEAT000678,ST001_S02,4,28,AVAILABLE,0
SEAT000679,ST001_S02,4,29,AVAILABLE,0
SEAT000680,ST001_S02,4,30,AVAILABLE,0
SEAT000681,ST001_S02,4,31,AVAILABLE,0
SEAT000682,ST001_S02,4,32,AVAILABLE,0
SEAT000683,ST001_S02,4,33,AVAILABLE,0
SEAT000684,ST001_S02,4,34,AVAILABLE,0
SEAT000685,ST001_S02,4,35,AVAILABLE,0
SEAT000686,ST001_S02,4,36,AVAILABLE,0
SEAT000687,ST001_S02,4,37,AVAILABLE,0
SEAT000688,ST001_S02,4,38,AVAILABLE,0
SEAT000689,ST001_S02,4,39,AVAILABLE,0
SEAT000690,ST001_S02,4,40,AVAILABLE,0
SEAT000691,ST001_S02,4,41,AVAILABLE,0
SEAT000692,ST001_S02,4,42,AVAILABLE,0
SEAT000693,ST001_S02,4,43,AVAILABLE,0
SEAT000694,ST001_S02,4,44,AVAILABLE,0
SEAT000695,ST001_S02,4,45,AVAILABLE,0
SEAT000696,ST001_S02,4,46,AVAILABLE,0
SEAT000697,ST001_S02,4,47,AVAILABLE,0
SEAT000698,ST001_S02,4,48,AVAILABLE,0
SEAT000699,ST001_S02,4,49,AVAILABLE,0
SEAT000700,ST001_S02,4,50,AVAILABLE,0
SEAT000701,ST001_S02,5,1,AVAILABLE,0
SEAT000702,ST001_S02,5,2,AVAILABLE,0
SEAT000703,ST001_S02,5,3,AVAILABLE,0
SEAT000704,ST001_S02,5,4,AVAILABLE,0
SEAT000705,ST001_S02,5,5,AVAILABLE,0
SEAT000706,ST001_S02,5,6,AVAILABLE,0
SEAT000707,ST001_S02,5,7,AVAILABLE,0
SEAT000708,ST001_S02,5,8,AVAILABLE,0
SEAT000709,ST001_S02,5,9,AVAILABLE,0
SEAT000710,ST001_S02,5,10,AVAILABLE,0
SEAT000711,ST001_S02,5,11,AVAILABLE,0
SEAT000712,ST001_S02,5,12,AVAILABLE,0
SEAT000713,ST001_S02,5,13,AVAILABLE,0
SEAT000714,ST001_S02,5,14,AVAILABLE,0
SEAT000715,ST001_S02,5,15,AVAILABLE,0
SEAT000716,ST001_S02,5,16,AVAILABLE,0
SEAT000717,ST001_S02,5,17,AVAILABLE,0
SEAT000718,ST001_S02,5,18,AVAILABLE,0
SEAT000719,ST001_S02,5,19,AVAILABLE,0
SEAT000720,ST001_S02,5,20,AVAILABLE,0
SEAT000721,ST001_S02,5,21,AVAILABLE,0
SEAT000722,ST001_S02,5,22,AVAILABLE,0
SEAT000723,ST001_S02,5,23,AVAILABLE,0
SEAT000724,ST001_S02,5,24,AVAILABLE,0
SEAT000725,ST001_S02,5,25,AVAILABLE,0
SEAT000726,ST001_S02,5,26,AVAILABLE,0
SEAT000727,ST001_S02,5,27,AVAILABLE,0
SEAT000728,ST001_S02,5,28,AVAILABLE,0
SEAT000729,ST001_S02,5,29,AVAILABLE,0
SEAT000730,ST001_S02,5,30,AVAILABLE,0
SEAT000731,ST001_S02,5,31,AVAILABLE,0
SEAT000732,ST001_S02,5,32,AVAILABLE,0
SEAT000733,ST001_S02,5,33,AVAILABLE,0
SEAT000734,ST001_S02,5,34,AVAILABLE,0
SEAT000735,ST001_S02,5,35,AVAILABLE,0
SEAT000736,ST001_S02,5,36,AVAILABLE,0
SEAT000737,ST001_S02,5,37,AVAILABLE,0
SEAT000738,ST001_S02,5,38,AVAILABLE,0
SEAT000739,ST001_S02,5,39,AVAILABLE,0
SEAT000740,ST001_S02,5,40,AVAILABLE,0
SEAT000741,ST001_S02,5,41,AVAILABLE,0
SEAT000742,ST001_S02,5,42,AVAILABLE,0
SEAT000743,ST001_S02,5,43,AVAILABLE,0
SEAT000744,ST001_S02,5,44,AVAILABLE,0
SEAT000745,ST001_S02,5,45,AVAILABLE,0
SEAT000746,ST001_S02,5,46,AVAILABLE,0
SEAT000747,ST001_S02,5,47,AVAILABLE,0
SEAT000748,ST001_S02,5,48,AVAILABLE,0
SEAT000749,ST001_S02,5,49,AVAILABLE,0
SEAT000750,ST001_S02,5,50,AVAILABLE,0
SEAT000751,ST001_S02,6,1,AVAILABLE,0
SEAT000752,ST001_S02,6,2,AVAILABLE,0
SEAT000753,ST001_S02,6,3,AVAILABLE,0
SEAT000754,ST001_S02,6,4,AVAILABLE,0
SEAT000755,ST001_S02,6,5,AVAILABLE,0
SEAT000756,ST001_S02,6,6,AVAILABLE,0
SEAT000757,ST001_S02,6,7,AVAILABLE,0
SEAT000758,ST001_S02,6,8,AVAILABLE,0
SEAT000759,ST001_S02,6,9,AVAILABLE,0
SEAT000760,ST001_S02,6,10,AVAILABLE,0
SEAT000761,ST001_S02,6,11,AVAILABLE,0
SEAT000762,ST001_S02,6,12,AVAILABLE,0
SEAT000763,ST001_S02,6,13,AVAILABLE,0
SEAT000764,ST001_S02,6,14,AVAILABLE,0
SEAT000765,ST001_S02,6,15,AVAILABLE,0
SEAT000766,ST001_S02,6,16,AVAILABLE,0
SEAT000767,ST001_S02,6,17,AVAILABLE,0
SEAT000768,ST001_S02,6,18,AVAILABLE,0
SEAT000769,ST001_S02,6,19,AVAILABLE,0
SEAT000770,ST001_S02,6,20,AVAILABLE,0
SEAT000771,ST001_S02,6,21,AVAILABLE,0
SEAT000772,ST001_S02,6,22,AVAILABLE,0
SEAT000773,ST001_S02,6,23,AVAILABLE,0
SEAT000774,ST001_S02,6,24,AVAILABLE,0
SEAT000775,ST001_S02,6,25,AVAILABLE,0
SEAT000776,ST001_S02,6,26,AVAILABLE,0
SEAT000777,ST001_S02,6,27,AVAILABLE,0
SEAT000778,ST001_S02,6,28,AVAILABLE,0
SEAT000779,ST001_S02,6,29,AVAILABLE,0
SEAT000780,ST001_S02,6,30,AVAILABLE,0
SEAT000781,ST001_S02,6,31,AVAILABLE,0
SEAT000782,ST001_S02,6,32,AVAILABLE,0
SEAT000783,ST001_S02,6,33,AVAILABLE,0
SEAT000784,ST001_S02,6,34,AVAILABLE,0
SEAT000785,ST001_S02,6,35,AVAILABLE,0
SEAT000786,ST001_S02,6,36,AVAILABLE,0
SEAT000787,ST001_S02,6,37,AVAILABLE,0
SEAT000788,ST001_S02,6,38,AVAILABLE,0
SEAT000789,ST001_S02,6,39,AVAILABLE,0
SEAT000790,ST001_S02,6,40,AVAILABLE,0
SEAT000791,ST001_S02,6,41,AVAILABLE,0
SEAT000792,ST001_S02,6,42,AVAILABLE,0
SEAT000793,ST001_S02,6,43,AVAILABLE,0
SEAT000794,ST001_S02,6,44,AVAILABLE,0
SEAT000795,ST001_S02,6,45,AVAILABLE,0
SEAT000796,ST001_S02,6,46,AVAILABLE,0
SEAT000797,ST001_S02,6,47,AVAILABLE,0
SEAT000798,ST001_S02,6,48,AVAILABLE,0
SEAT000799,ST001_S02,6,49,AVAILABLE,0
SEAT000800,ST001_S02,6,50,AVAILABLE,0
SEAT000801,ST001_S02,7,1,AVAILABLE,0
SEAT000802,ST001_S02,7,2,AVAILABLE,0
SEAT000803,ST001_S02,7,3,AVAILABLE,0
SEAT000804,ST001_S02,7,4,AVAILABLE,0
SEAT000805,ST001_S02,7,5,AVAILABLE,0
SEAT000806,ST001_S02,7,6,AVAILABLE,0
SEAT000807,ST001_S02,7,7,AVAILABLE,0
SEAT000808,ST001_S02,7,8,AVAILABLE,0
SEAT000809,ST001_S02,7,9,AVAILABLE,0
SEAT000810,ST001_S02,7,10,AVAILABLE,0
SEAT000811,ST001_S02,7,11,AVAILABLE,0
SEAT000812,ST001_S02,7,12,AVAILABLE,0
SEAT000813,ST001_S02,7,13,AVAILABLE,0
SEAT000814,ST001_S02,7,14,AVAILABLE,0
SEAT000815,ST001_S02,7,15,AVAILABLE,0
SEAT000816,ST001_S02,7,16,AVAILABLE,0
SEAT000817,ST001_S02,7,17,AVAILABLE,0
SEAT000818,ST001_S02,7,18,AVAILABLE,0
SEAT000819,ST001_S02,7,19,AVAILABLE,0
SEAT000820,ST001_S02,7,20,AVAILABLE,0
SEAT000821,ST001_S02,7,21,AVAILABLE,0
SEAT000822,ST001_S02,7,22,AVAILABLE,0
SEAT000823,ST001_S02,7,23,AVAILABLE,0
SEAT000824,ST001_S02,7,24,AVAILABLE,0
SEAT000825,ST001_S02,7,25,AVAILABLE,0
SEAT000826,ST001_S02,7,26,AVAILABLE,0
SEAT000827,ST001_S02,7,27,AVAILABLE,0
SEAT000828,ST001_S02,7,28,AVAILABLE,0
SEAT000829,ST001_S02,7,29,AVAILABLE,0
SEAT000830,ST001_S02,7,30,AVAILABLE,0
SEAT000831,ST001_S02,7,31,AVAILABLE,0
SEAT000832,ST001_S02,7,32,AVAILABLE,0
SEAT000833,ST001_S02,7,33,AVAILABLE,0
SEAT000834,ST001_S02,7,34,AVAILABLE,0
SEAT000835,ST001_S02,7,35,AVAILABLE,0
SEAT000836,ST001_S02,7,36,AVAILABLE,0
SEAT000837,ST001_S02,7,37,AVAILABLE,0
SEAT000838,ST001_S02,7,38,AVAILABLE,0
SEAT000839,ST001_S02,7,39,AVAILABLE,0
SEAT000840,ST001_S02,7,40,AVAILABLE,0
SEAT000841,ST001_S02,7,41,AVAILABLE,0
SEAT000842,ST001_S02,7,42,AVAILABLE,0
SEAT000843,ST001_S02,7,43,AVAILABLE,0
SEAT000844,ST001_S02,7,44,AVAILABLE,0
SEAT000845,ST001_S02,7,45,AVAILABLE,0
SEAT000846,ST001_S02,7,46,AVAILABLE,0
SEAT000847,ST001_S02,7,47,AVAILABLE,0
SEAT000848,ST001_S02,7,48,AVAILABLE,0
SEAT000849,ST001_S02,7,49,AVAILABLE,0
SEAT000850,ST001_S02,7,50,AVAILABLE,0
SEAT000851,ST001_S02,8,1,AVAILABLE,0
SEAT000852,ST001_S02,8,2,AVAILABLE,0
SEAT000853,ST001_S02,8,3,AVAILABLE,0
SEAT000854,ST001_S02,8,4,AVAILABLE,0
SEAT000855,ST001_S02,8,5,AVAILABLE,0
SEAT000856,ST001_S02,8,6,AVAILABLE,0
SEAT000857,ST001_S02,8,7,AVAILABLE,0
SEAT000858,ST001_S02,8,8,AVAILABLE,0
SEAT000859,ST001_S02,8,9,AVAILABLE,0
SEAT000860,ST001_S02,8,10,AVAILABLE,0
SEAT000861,ST001_S02,8,11,AVAILABLE,0
SEAT000862,ST001_S02,8,12,AVAILABLE,0
SEAT000863,ST001_S02,8,13,AVAILABLE,0
SEAT000864,ST001_S02,8,14,AVAILABLE,0
SEAT000865,ST001_S02,8,15,AVAILABLE,0
SEAT000866,ST001_S02,8,16,AVAILABLE,0
SEAT000867,ST001_S02,8,17,AVAILABLE,0
SEAT000868,ST001_S02,8,18,AVAILABLE,0
SEAT000869,ST001_S02,8,19,AVAILABLE,0
SEAT000870,ST001_S02,8,20,AVAILABLE,0
SEAT000871,ST001_S02,8,21,AVAILABLE,0
SEAT000872,ST001_S02,8,22,AVAILABLE,0
SEAT000873,ST001_S02,8,23,AVAILABLE,0
SEAT000874,ST001_S02,8,24,AVAILABLE,0
SEAT000875,ST001_S02,8,25,AVAILABLE,0
SEAT000876,ST001_S02,8,26,AVAILABLE,0
SEAT000877,ST001_S02,8,27,AVAILABLE,0
SEAT000878,ST001_S02,8,28,AVAILABLE,0
SEAT000879,ST001_S02,8,29,AVAILABLE,0
SEAT000880,ST001_S02,8,30,AVAILABLE,0
SEAT000881,ST001_S02,8,31,AVAILABLE,0
SEAT000882,ST001_S02,8,32,AVAILABLE,0
SEAT000883,ST001_S02,8,33,AVAILABLE,0
SEAT000884,ST001_S02,8,34,AVAILABLE,0
SEAT000885,ST001_S02,8,35,AVAILABLE,0
SEAT000886,ST001_S02,8,36,AVAILABLE,0
SEAT000887,ST001_S02,8,37,AVAILABLE,0
SEAT000888,ST001_S02,8,38,AVAILABLE,0
SEAT000889,ST001_S02,8,39,AVAILABLE,0
SEAT000890,ST001_S02,8,40,AVAILABLE,0
SEAT000891,ST001_S02,8,41,AVAILABLE,0
SEAT000892,ST001_S02,8,42,AVAILABLE,0
SEAT000893,ST001_S02,8,43,AVAILABLE,0
SEAT000894,ST001_S02,8,44,AVAILABLE,0
SEAT000895,ST001_S02,8,45,AVAILABLE,0
SEAT000896,ST001_S02,8,46,AVAILABLE,0
SEAT000897,ST001_S02,8,47,AVAILABLE,0
SEAT000898,ST001_S02,8,48,AVAILABLE,0
SEAT000899,ST001_S02,8,49,AVAILABLE,0
SEAT000900,ST001_S02,8,50,AVAILABLE,0
SEAT000901,ST001_S02,9,1,AVAILABLE,0
SEAT000902,ST001_S02,9,2,AVAILABLE,0
SEAT000903,ST001_S02,9,3,AVAILABLE,0
SEAT000904,ST001_S02,9,4,AVAILABLE,0
SEAT000905,ST001_S02,9,5,AVAILABLE,0
SEAT000906,ST001_S02,9,6,AVAILABLE,0
SEAT000907,ST001_S02,9,7,AVAILABLE,0
SEAT000908,ST001_S02,9,8,AVAILABLE,0
SEAT000909,ST001_S02,9,9,AVAILABLE,0
SEAT000910,ST001_S02,9,10,AVAILABLE,0
SEAT000911,ST001_S02,9,11,AVAILABLE,0
SEAT000912,ST001_S02,9,12,AVAILABLE,0
SEAT000913,ST001_S02,9,13,AVAILABLE,0
SEAT000914,ST001_S02,9,14,AVAILABLE,0
SEAT000915,ST001_S02,9,15,AVAILABLE,0
SEAT000916,ST001_S02,9,16,AVAILABLE,0
SEAT000917,ST001_S02,9,17,AVAILABLE,0
SEAT000918,ST001_S02,9,18,AVAILABLE,0
SEAT000919,ST001_S02,9,19,AVAILABLE,0
SEAT000920,ST001_S02,9,20,AVAILABLE,0
SEAT000921,ST001_S02,9,21,AVAILABLE,0
SEAT000922,ST001_S02,9,22,AVAILABLE,0
SEAT000923,ST001_S02,9,23,AVAILABLE,0
SEAT000924,ST001_S02,9,24,AVAILABLE,0
SEAT000925,ST001_S02,9,25,AVAILABLE,0
SEAT000926,ST001_S02,9,26,AVAILABLE,0
SEAT000927,ST001_S02,9,27,AVAILABLE,0
SEAT000928,ST001_S02,9,28,AVAILABLE,0
SEAT000929,ST001_S02,9,29,AVAILABLE,0
SEAT000930,ST001_S02,9,30,AVAILABLE,0
SEAT000931,ST001_S02,9,31,AVAILABLE,0
SEAT000932,ST001_S02,9,32,AVAILABLE,0
SEAT000933,ST001_S02,9,33,AVAILABLE,0
SEAT000934,ST001_S02,9,34,AVAILABLE,0
SEAT000935,ST001_S02,9,35,AVAILABLE,0
SEAT000936,ST001_S02,9,36,AVAILABLE,0
SEAT000937,ST001_S02,9,37,AVAILABLE,0
SEAT000938,ST001_S02,9,38,AVAILABLE,0
SEAT000939,ST001_S02,9,39,AVAILABLE,0
SEAT000940,ST001_S02,9,40,AVAILABLE,0
SEAT000941,ST001_S02,9,41,AVAILABLE,0
SEAT000942,ST001_S02,9,42,AVAILABLE,0
SEAT000943,ST001_S02,9,43,AVAILABLE,0
SEAT000944,ST001_S02,9,44,AVAILABLE,0
SEAT000945,ST001_S02,9,45,AVAILABLE,0
SEAT000946,ST001_S02,9,46,AVAILABLE,0
SEAT000947,ST001_S02,9,47,AVAILABLE,0
SEAT000948,ST001_S02,9,48,AVAILABLE,0
SEAT000949,ST001_S02,9,49,AVAILABLE,0
SEAT000950,ST001_S02,9,50,AVAILABLE,0
SEAT000951,ST001_S02,10,1,AVAILABLE,0
SEAT000952,ST001_S02,10,2,AVAILABLE,0
SEAT000953,ST001_S02,10,3,AVAILABLE,0
SEAT000954,ST001_S02,10,4,AVAILABLE,0
SEAT000955,ST001_S02,10,5,AVAILABLE,0
SEAT000956,ST001_S02,10,6,AVAILABLE,0
SEAT000957,ST001_S02,10,7,AVAILABLE,0
SEAT000958,ST001_S02,10,8,AVAILABLE,0
SEAT000959,ST001_S02,10,9,AVAILABLE,0
SEAT000960,ST001_S02,10,10,AVAILABLE,0
SEAT000961,ST001_S02,10,11,AVAILABLE,0
SEAT000962,ST001_S02,10,12,AVAILABLE,0
SEAT000963,ST001_S02,10,13,AVAILABLE,0
SEAT000964,ST001_S02,10,14,AVAILABLE,0
SEAT000965,ST001_S02,10,15,AVAILABLE,0
SEAT000966,ST001_S02,10,16,AVAILABLE,0
SEAT000967,ST001_S02,10,17,AVAILABLE,0
SEAT000968,ST001_S02,10,18,AVAILABLE,0
SEAT000969,ST001_S02,10,19,AVAILABLE,0
SEAT000970,ST001_S02,10,20,AVAILABLE,0
SEAT000971,ST001_S02,10,21,AVAILABLE,0
SEAT000972,ST001_S02,10,22,AVAILABLE,0
SEAT000973,ST001_S02,10,23,AVAILABLE,0
SEAT000974,ST001_S02,10,24,AVAILABLE,0
SEAT000975,ST001_S02,10,25,AVAILABLE,0
SEAT000976,ST001_S02,10,26,AVAILABLE,0
SEAT000977,ST001_S02,10,27,AVAILABLE,0
SEAT000978,ST001_S02,10,28,AVAILABLE,0
SEAT000979,ST001_S02,10,29,AVAILABLE,0
SEAT000980,ST001_S02,10,30,AVAILABLE,0
SEAT000981,ST001_S02,10,31,AVAILABLE,0
SEAT000982,ST001_S02,10,32,AVAILABLE,0
SEAT000983,ST001_S02,10,33,AVAILABLE,0
SEAT000984,ST001_S02,10,34,AVAILABLE,0
SEAT000985,ST001_S02,10,35,AVAILABLE,0
SEAT000986,ST001_S02,10,36,AVAILABLE,0
SEAT000987,ST001_S02,10,37,AVAILABLE,0
SEAT000988,ST001_S02,10,38,AVAILABLE,0
SEAT000989,ST001_S02,10,39,AVAILABLE,0
SEAT000990,ST001_S02,10,40,AVAILABLE,0
SEAT000991,ST001_S02,10,41,AVAILABLE,0
SEAT000992,ST001_S02,10,42,AVAILABLE,0
SEAT000993,ST001_S02,10,43,AVAILABLE,0
SEAT000994,ST001_S02,10,44,AVAILABLE,0
SEAT000995,ST001_S02,10,45,AVAILABLE,0
SEAT000996,ST001_S02,10,46,AVAILABLE,0
SEAT000997,ST001_S02,10,47,AVAILABLE,0
